account_age_bucket,analytic_vertical,is_alpha_seller,order_payment_type,order_sales_channel,refund_mode,ret_amnt_bucket,return_action,return_amount,return_from_address_pincode,return_from_address_state,return_id,return_id_14_21days,return_id_7_14days,return_id_7days,return_id_last_day,return_reason,return_request_channel,seller_id,ratio_7days,ratio_7_14days,ratio_14_21days,ratio_21_28days,max_ratio,score
,MensRaincoat,,,AndroidApp,,,wait_refund,22392.0,,,4.166666666666667,12.857142857142858,27.571428571428573,25.857142857142858,35,,SELF_SERVE,6271ce3b971b4b18,1.303191489361702,1.2249999999999999,2.5257731958762886,6.774193548387096,6.774193548387096,16.270832065605784
350-700,,,,,,0-299,,9826.0,,,5.571428571428571,8.285714285714286,19.857142857142858,29.0,33,,SELF_SERVE,fxaof1uvfnmyn19n,1.1,1.5821917808219177,3.5538461538461537,5.021739130434783,5.021739130434783,16.266891922847847
350-700,,0.0,,,,0-299,,9826.0,,,5.571428571428571,8.285714285714286,19.857142857142858,29.0,33,,SELF_SERVE,fxaof1uvfnmyn19n,1.1,1.5821917808219177,3.5538461538461537,5.021739130434783,5.021739130434783,16.266891922847847
,,,,AndroidApp,NEFT,,wait_refund,41023.0,135133.0,,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,COD,AndroidApp,NEFT,,wait_refund,41023.0,135133.0,,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,COD,AndroidApp,NEFT,,,41023.0,135133.0,Haryana,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,,AndroidApp,NEFT,,,41023.0,135133.0,Haryana,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,,AndroidApp,NEFT,,,41023.0,135133.0,,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,COD,AndroidApp,NEFT,,,41023.0,135133.0,,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
,,,,AndroidApp,NEFT,,wait_refund,41023.0,135133.0,Haryana,7.833333333333333,15.428571428571429,11.571428571428571,16.285714285714285,32,,,,1.8512396694214877,2.5454545454545454,1.9478260869565216,3.622641509433963,3.622641509433963,16.263388904331556
180-350,MensRaincoat,,,,,299-750,,18226.0,,,7.285714285714286,8.714285714285714,27.571428571428573,39.857142857142854,40,,,,0.9790209790209791,1.4,4.11764705882353,4.8275862068965525,4.8275862068965525,16.251609242684296
,MensRaincoat,,Prepaid,,,299-750,,61577.0,,,19.857142857142858,36.0,107.0,118.28571428571429,127,,SELF_SERVE,,1.0646706586826347,1.1759259259259258,3.4324324324324325,6.089041095890411,6.089041095890411,16.251218243097497
,AirCooler,,Prepaid,,,,,112337.0,,Bihar,7.571428571428571,5.714285714285714,3.4285714285714284,7.571428571428571,15,DEFECTIVE_PRODUCT,,,1.75,3.387096774193548,2.234042553191489,1.75,3.387096774193548,16.25025737817433
350-700,MensRaincoat,0.0,,,,299-750,,30377.0,,,11.571428571428571,18.0,40.714285714285715,56.857142857142854,65,,,,1.123456790123457,1.5582191780821917,3.4210526315789473,5.170454545454546,5.170454545454546,16.227113824295994
>700,MensRaincoat,0.0,,,,,,63614.0,,,18.428571428571427,36.0,96.42857142857143,104.14285714285714,119,SIZE_FIT_ISSUES,SELF_SERVE,,1.1317934782608696,1.221407624633431,3.2162162162162162,6.125000000000001,6.125000000000001,16.221623269243363
,MenSportShoe,0.0,,,,,,67380.0,,,16.142857142857142,7.857142857142857,18.142857142857142,25.428571428571427,38,SIZE_FIT_ISSUES,SELF_SERVE,c3edcf5d6b13463f,1.437837837837838,1.9850746268656716,4.290322580645161,2.216666666666667,4.290322580645161,16.216894385960344
,MenSportShoe,,,,,,,67380.0,,,16.142857142857142,7.857142857142857,18.142857142857142,25.428571428571427,38,SIZE_FIT_ISSUES,SELF_SERVE,c3edcf5d6b13463f,1.437837837837838,1.9850746268656716,4.290322580645161,2.216666666666667,4.290322580645161,16.216894385960344
,,0.0,,AndroidApp,,,,9662.0,,,8.428571428571429,8.571428571428571,13.714285714285714,22.142857142857142,32,,SELF_SERVE,6f204d78c2434ec1,1.382716049382716,2.174757281553398,3.343283582089552,3.393939393939394,3.393939393939394,16.21516945363731
,,,,AndroidApp,,,,9662.0,,,8.428571428571429,8.571428571428571,13.714285714285714,22.142857142857142,32,,SELF_SERVE,6f204d78c2434ec1,1.382716049382716,2.174757281553398,3.343283582089552,3.393939393939394,3.393939393939394,16.21516945363731
>700,MensRaincoat,,,,NEFT,,wait_refund,62851.0,,,20.0,29.571428571428573,81.42857142857143,93.71428571428571,110,,SELF_SERVE,,1.1613876319758674,1.3344887348353554,3.598130841121495,5.238095238095238,5.238095238095238,16.20773804938786
>700,MensRaincoat,0.0,Prepaid,,,,wait_refund,73052.0,,,19.285714285714285,35.857142857142854,97.42857142857143,105.14285714285714,121,,,,1.1399730820995964,1.2293178519593613,3.2829457364341086,5.964788732394367,5.964788732394367,16.197775746213242
>700,MensRaincoat,0.0,,,back_to_source,,wait_refund,73052.0,,,19.285714285714285,35.857142857142854,97.42857142857143,105.14285714285714,121,,,,1.1399730820995964,1.2293178519593613,3.2829457364341086,5.964788732394367,5.964788732394367,16.197775746213242
180-350,MensRaincoat,0.0,COD,,,299-750,,15557.0,,,6.428571428571429,7.428571428571429,22.285714285714285,31.142857142857142,34,,,,1.057777777777778,1.460122699386503,4.033898305084746,4.576923076923077,4.576923076923077,16.192460377767645
,AirCooler,0.0,,,,>2000,,188875.0,,Bihar,15.142857142857142,10.857142857142858,6.428571428571429,14.142857142857142,26,,SELF_SERVE,,1.7169811320754718,3.5,2.192771084337349,1.6106194690265487,3.5,16.192228925721253
>700,WristWatch,1.0,,,,299-750,,35898.0,,,6.0,23.142857142857142,53.714285714285715,51.57142857142857,56,,SELF_SERVE,,1.065217391304348,1.0234986945169713,2.3195266272189348,8.0,8.0,16.189330808123216
>700,WristWatch,,,,,299-750,,35898.0,,,6.0,23.142857142857142,53.714285714285715,51.57142857142857,56,,SELF_SERVE,d591418b408940a0,1.065217391304348,1.0234986945169713,2.3195266272189348,8.0,8.0,16.189330808123216
>700,,,,,,,,58447.0,500070.0,,15.0,13.142857142857142,22.428571428571427,29.0,48,,,,1.6,2.048780487804878,3.393939393939394,3.0,3.393939393939394,16.188470066518846
>700,,,,,,,,58447.0,500070.0,Telangana,15.0,13.142857142857142,22.428571428571427,29.0,48,,,,1.6,2.048780487804878,3.393939393939394,3.0,3.393939393939394,16.188470066518846
>700,,0.0,,AndroidApp,,,,11375.0,,,3.6,10.0,23.857142857142858,27.428571428571427,31,,,6n09xze479qe72te,1.0904522613065326,1.247126436781609,2.8181818181818183,6.739130434782609,6.739130434782609,16.186786688884887
>700,,,,AndroidApp,,,,11375.0,,,3.6,10.0,23.857142857142858,27.428571428571427,31,,,6n09xze479qe72te,1.0904522613065326,1.247126436781609,2.8181818181818183,6.739130434782609,6.739130434782609,16.186786688884887
350-700,MensRaincoat,,COD,,NEFT,,,24808.0,,,10.142857142857142,11.0,27.857142857142858,35.857142857142854,46,,SELF_SERVE,,1.248062015503876,1.594059405940594,3.8333333333333335,4.128205128205129,4.128205128205129,16.186478978846008
350-700,MensRaincoat,,,,NEFT,,,24808.0,,,10.142857142857142,11.0,27.857142857142858,35.857142857142854,46,,SELF_SERVE,,1.248062015503876,1.594059405940594,3.8333333333333335,4.128205128205129,4.128205128205129,16.186478978846008
,MenSportShoe,0.0,,AndroidApp,,,,74059.0,,,17.857142857142858,8.857142857142858,21.285714285714285,33.285714285714285,44,,SELF_SERVE,c3edcf5d6b13463f,1.2833333333333334,1.9743589743589745,4.463768115942028,2.3333333333333335,4.463768115942028,16.18603678929766
,MenSportShoe,,,AndroidApp,,,,74059.0,,,17.857142857142858,8.857142857142858,21.285714285714285,33.285714285714285,44,,SELF_SERVE,c3edcf5d6b13463f,1.2833333333333334,1.9743589743589745,4.463768115942028,2.3333333333333335,4.463768115942028,16.18603678929766
,WomenHeel,,Prepaid,AndroidApp,,299-750,,25557.0,,,8.428571428571429,8.714285714285714,105.14285714285714,64.71428571428571,51,,,d591418b408940a0,0.7760869565217392,0.48048452220726784,5.25,5.409090909090909,5.409090909090909,16.185277344809794
,WomenHeel,1.0,Prepaid,AndroidApp,,299-750,,25557.0,,,8.428571428571429,8.714285714285714,105.14285714285714,64.71428571428571,51,,,,0.7760869565217392,0.48048452220726784,5.25,5.409090909090909,5.409090909090909,16.185277344809794
350-700,MensRaincoat,,COD,,,299-750,,23755.0,,,10.0,13.285714285714286,29.857142857142858,43.142857142857146,51,,SELF_SERVE,,1.1553398058252426,1.6527777777777777,3.57,4.636363636363637,4.636363636363637,16.185268706482297
,BikeBodyCover,,,,,299-750,wait_refund,12017.0,,,9.857142857142858,10.714285714285714,21.142857142857142,17.0,36,,SELF_SERVE,473b72ef53404cef,2.0,1.6258064516129032,3.073170731707317,3.31578947368421,3.31578947368421,16.177158474470993
,MensRaincoat,,,,,,wait_refund,261295.0,,,83.0,133.71428571428572,325.42857142857144,381.7142857142857,453,,,,1.1836506159014557,1.387746170678337,3.3626723223753974,5.392857142857143,5.392857142857143,16.17148450753055
,MensRaincoat,0.0,,AndroidApp,,,wait_refund,23045.0,,,4.5,13.142857142857142,27.714285714285715,26.285714285714285,36,,,6271ce3b971b4b18,1.3193717277486912,1.2537313432835822,2.5454545454545454,6.545454545454546,6.545454545454546,16.169528369575257
,MensRaincoat,,,AndroidApp,,,wait_refund,23045.0,,,4.5,13.142857142857142,27.714285714285715,26.285714285714285,36,,,6271ce3b971b4b18,1.3193717277486912,1.2537313432835822,2.5454545454545454,6.545454545454546,6.545454545454546,16.169528369575257
,,0.0,,,,,,38157.0,,,12.857142857142858,13.571428571428571,22.571428571428573,38.57142857142857,50,,,d6e2b0861bbc49c8,1.263537906137184,2.121212121212121,3.431372549019608,3.6082474226804124,3.6082474226804124,16.156575253977028
,,,,,,,,38157.0,,,12.857142857142858,13.571428571428571,22.571428571428573,38.57142857142857,50,,,d6e2b0861bbc49c8,1.263537906137184,2.121212121212121,3.431372549019608,3.6082474226804124,3.6082474226804124,16.156575253977028
350-700,MensRaincoat,,,,,299-750,,31043.0,,,12.0,18.285714285714285,41.0,57.857142857142854,66,,,,1.121359223300971,1.5714285714285714,3.4222222222222225,5.076923076923077,5.076923076923077,16.156511611365982
>700,MensRaincoat,0.0,,,back_to_source,,,73450.0,,,19.714285714285715,36.0,98.57142857142857,105.42857142857143,122,,,,1.1463087248322148,1.2252510760401722,3.2972972972972974,5.889655172413793,5.889655172413793,16.15187508252062
>700,MensRaincoat,0.0,Prepaid,,back_to_source,,,73450.0,,,19.714285714285715,36.0,98.57142857142857,105.42857142857143,122,,,,1.1463087248322148,1.2252510760401722,3.2972972972972974,5.889655172413793,5.889655172413793,16.15187508252062
>700,,,,AndroidApp,,299-750,,18633.0,,,10.857142857142858,11.857142857142858,22.571428571428573,26.857142857142858,43,,SELF_SERVE,bd049d2ac3594224,1.5435897435897437,1.8242424242424242,3.344444444444444,3.6265060240963853,3.6265060240963853,16.150631898222258
,,0.0,,AndroidApp,,,,24459.0,,,9.428571428571429,16.571428571428573,16.571428571428573,15.285714285714286,36,SIZE_FIT_ISSUES,,02ad270ddff44b32,2.210526315789474,2.048780487804878,2.048780487804878,3.452054794520548,3.452054794520548,16.14910229131131
,,,,AndroidApp,,,,24459.0,,,9.428571428571429,16.571428571428573,16.571428571428573,15.285714285714286,36,SIZE_FIT_ISSUES,,02ad270ddff44b32,2.210526315789474,2.048780487804878,2.048780487804878,3.452054794520548,3.452054794520548,16.14910229131131
350-700,MensRaincoat,,COD,,,299-750,,24590.0,,,10.714285714285714,13.714285714285714,31.285714285714285,44.142857142857146,53,,,,1.1740506329113922,1.6415929203539823,3.6019417475728157,4.524390243902439,4.524390243902439,16.145615288248106
,WomenCasualShoe,1.0,,,back_to_source,299-750,wait_refund,19492.0,,,11.428571428571429,7.714285714285714,62.285714285714285,41.285714285714285,47,,,,1.1114864864864864,0.7426636568848759,5.393442622950819,3.781609195402299,5.393442622950819,16.135816659814495
,WomenCasualShoe,1.0,Prepaid,,,299-750,wait_refund,19492.0,,,11.428571428571429,7.714285714285714,62.285714285714285,41.285714285714285,47,,,,1.1114864864864864,0.7426636568848759,5.393442622950819,3.781609195402299,5.393442622950819,16.135816659814495
,WomenCasualShoe,,,,back_to_source,299-750,wait_refund,19492.0,,,11.428571428571429,7.714285714285714,62.285714285714285,41.285714285714285,47,,,d591418b408940a0,1.1114864864864864,0.7426636568848759,5.393442622950819,3.781609195402299,5.393442622950819,16.135816659814495
,WomenCasualShoe,,Prepaid,,,299-750,wait_refund,19492.0,,,11.428571428571429,7.714285714285714,62.285714285714285,41.285714285714285,47,,,d591418b408940a0,1.1114864864864864,0.7426636568848759,5.393442622950819,3.781609195402299,5.393442622950819,16.135816659814495
,ShoulderBag,,,,,,wait_refund,45504.0,,,9.857142857142858,9.571428571428571,21.285714285714285,21.285714285714285,37,QUALITY_ISSUE,SELF_SERVE,d591418b408940a0,1.6602564102564104,1.6602564102564104,3.5,3.4078947368421053,3.5,16.129048582995953
,ShoulderBag,1.0,,,,,wait_refund,45504.0,,,9.857142857142858,9.571428571428571,21.285714285714285,21.285714285714285,37,QUALITY_ISSUE,SELF_SERVE,,1.6602564102564104,1.6602564102564104,3.5,3.4078947368421053,3.5,16.129048582995953
,ShoulderBag,1.0,,,,,,45504.0,,,9.857142857142858,9.571428571428571,21.285714285714285,21.285714285714285,37,QUALITY_ISSUE,SELF_SERVE,d591418b408940a0,1.6602564102564104,1.6602564102564104,3.5,3.4078947368421053,3.5,16.129048582995953
,ShoulderBag,,,,,,,45504.0,,,9.857142857142858,9.571428571428571,21.285714285714285,21.285714285714285,37,QUALITY_ISSUE,SELF_SERVE,d591418b408940a0,1.6602564102564104,1.6602564102564104,3.5,3.4078947368421053,3.5,16.129048582995953
,ShoulderBag,1.0,,,,,,45504.0,,,9.857142857142858,9.571428571428571,21.285714285714285,21.285714285714285,37,QUALITY_ISSUE,SELF_SERVE,,1.6602564102564104,1.6602564102564104,3.5,3.4078947368421053,3.5,16.129048582995953
,,,Prepaid,,,,,29318.0,500070.0,,9.0,8.428571428571429,15.571428571428571,19.142857142857142,32,,SELF_SERVE,,1.5886524822695036,1.931034482758621,3.393939393939394,3.2,3.393939393939394,16.12460926210009
,,,Prepaid,,,,,29318.0,500070.0,Telangana,9.0,8.428571428571429,15.571428571428571,19.142857142857142,32,,SELF_SERVE,,1.5886524822695036,1.931034482758621,3.393939393939394,3.2,3.393939393939394,16.12460926210009
,,,COD,AndroidApp,,,,28988.0,,,7.142857142857143,9.428571428571429,13.285714285714286,24.714285714285715,32,,,d6e2b0861bbc49c8,1.2444444444444445,2.2399999999999998,3.0684931506849313,3.929824561403509,3.929824561403509,16.12367539854202
,,0.0,COD,AndroidApp,,,,28988.0,,,7.142857142857143,9.428571428571429,13.285714285714286,24.714285714285715,32,,,d6e2b0861bbc49c8,1.2444444444444445,2.2399999999999998,3.0684931506849313,3.929824561403509,3.929824561403509,16.12367539854202
,MensRaincoat,,Prepaid,,,299-750,,63991.0,,,21.428571428571427,37.0,110.14285714285714,123.42857142857143,132,,,,1.060849598163031,1.1876606683804627,3.473684210526316,5.885350318471338,5.885350318471338,16.123321966429316
<30,Book,0.0,,,NEFT,0-299,,5114.0,,,12.714285714285714,9.285714285714286,17.857142857142858,24.142857142857142,38,,,,1.5113636363636365,2.015151515151515,3.694444444444444,2.7708333333333335,3.694444444444444,16.12121212121212
>700,MensRaincoat,,,,,,wait_refund,14644.0,,,5.857142857142857,8.857142857142858,19.857142857142858,25.428571428571427,33,,,bd049d2ac3594224,1.2486486486486488,1.5821917808219177,3.3478260869565215,4.8125,4.8125,16.12024431370024
>700,MensRaincoat,0.0,,,,,wait_refund,14644.0,,,5.857142857142857,8.857142857142858,19.857142857142858,25.428571428571427,33,,,bd049d2ac3594224,1.2486486486486488,1.5821917808219177,3.3478260869565215,4.8125,4.8125,16.12024431370024
,MensRaincoat,0.0,Prepaid,,,,wait_refund,88264.0,,,22.857142857142858,47.285714285714285,117.14285714285714,136.14285714285714,149,,,,1.0864583333333333,1.2611850060459493,3.0857988165680474,6.245508982035928,6.245508982035928,16.112723052313232
,MensRaincoat,0.0,,,back_to_source,,wait_refund,88264.0,,,22.857142857142858,47.285714285714285,117.14285714285714,136.14285714285714,149,,,,1.0864583333333333,1.2611850060459493,3.0857988165680474,6.245508982035928,6.245508982035928,16.112723052313232
,MensRaincoat,0.0,Prepaid,,back_to_source,,wait_refund,88264.0,,,22.857142857142858,47.285714285714285,117.14285714285714,136.14285714285714,149,,,,1.0864583333333333,1.2611850060459493,3.0857988165680474,6.245508982035928,6.245508982035928,16.112723052313232
180-350,MensRaincoat,,COD,,,299-750,,15090.0,,,6.0,7.571428571428571,21.285714285714285,30.0,33,,SELF_SERVE,,1.064516129032258,1.4807692307692308,3.85,4.714285714285714,4.714285714285714,16.11211449840482
,MensRaincoat,,,,,,wait_refund,253499.0,,,79.57142857142857,130.28571428571428,317.14285714285717,369.57142857142856,437,,SELF_SERVE,,1.179259830377795,1.3735967669510551,3.3286180631120788,5.423758865248227,5.423758865248227,16.112029069762944
>700,BikeBodyCover,0.0,,,,,,17828.0,,,12.857142857142858,19.857142857142858,35.57142857142857,32.714285714285715,59,,SELF_SERVE,473b72ef53404cef,1.75,1.61328125,2.828767123287671,4.257731958762887,4.257731958762887,16.102445143694393
>700,BikeBodyCover,,,,,,,17828.0,,,12.857142857142858,19.857142857142858,35.57142857142857,32.714285714285715,59,,SELF_SERVE,473b72ef53404cef,1.75,1.61328125,2.828767123287671,4.257731958762887,4.257731958762887,16.102445143694393
>700,BikeBodyCover,,,AndroidApp,,,wait_refund,12805.0,,,9.142857142857142,13.0,24.428571428571427,24.285714285714285,42,,,473b72ef53404cef,1.6610169491525424,1.651685393258427,3.0,4.140845070422535,4.140845070422535,16.096758229820747
>700,MensRaincoat,,COD,,NEFT,,,62851.0,,,20.0,29.857142857142858,82.57142857142857,94.57142857142857,110,,SELF_SERVE,,1.1509715994020926,1.3162393162393162,3.564814814814815,5.238095238095238,5.238095238095238,16.095225091301323
>700,MensRaincoat,,,,NEFT,,,62851.0,,,20.0,29.857142857142858,82.57142857142857,94.57142857142857,110,,SELF_SERVE,,1.1509715994020926,1.3162393162393162,3.564814814814815,5.238095238095238,5.238095238095238,16.095225091301323
,AirCooler,0.0,,,,>2000,wait_refund,375863.0,,,22.142857142857142,17.428571428571427,13.0,24.428571428571427,44,,CS_AGENT,,1.7303370786516854,3.142857142857143,2.3875968992248064,1.9012345679012346,3.142857142857143,16.094186899081944
,AirCooler,,,,,>2000,,371297.0,,Bihar,27.285714285714285,17.857142857142858,13.142857142857142,30.714285714285715,48,,,,1.5135135135135134,3.393939393939394,2.5454545454545454,1.696969696969697,3.393939393939394,16.086814086814087
>700,MensRaincoat,,,AndroidApp,,,wait_refund,134109.0,,,37.57142857142857,65.85714285714286,165.71428571428572,172.14285714285714,215,,SELF_SERVE,,1.2417491749174918,1.289631533847472,3.2158119658119655,5.574074074074074,5.574074074074074,16.081428027780696
>700,MensRaincoat,,,AndroidApp,,,,152938.0,,,44.285714285714285,74.57142857142857,186.71428571428572,203.28571428571428,248,,,,1.2139860139860141,1.3211567732115677,3.281663516068053,5.476340694006309,5.476340694006309,16.07611454949656
,MensRaincoat,0.0,Prepaid,,back_to_source,,,88662.0,,,23.285714285714285,47.42857142857143,118.42857142857143,136.57142857142858,150,,,,1.0903426791277258,1.255980861244019,3.0973451327433628,6.176470588235294,6.176470588235294,16.06030670765769
,MensRaincoat,0.0,,,back_to_source,,,88662.0,,,23.285714285714285,47.42857142857143,118.42857142857143,136.57142857142858,150,,,,1.0903426791277258,1.255980861244019,3.0973451327433628,6.176470588235294,6.176470588235294,16.06030670765769
,,0.0,,AndroidApp,,0-299,wait_refund,8298.0,,,5.428571428571429,10.714285714285714,19.857142857142858,19.428571428571427,32,,,7ff76c4c9d4a4dc8,1.5664335664335665,1.5342465753424657,2.731707317073171,4.977777777777778,4.977777777777778,16.059915820156384
,,,,AndroidApp,,0-299,wait_refund,8298.0,,,5.428571428571429,10.714285714285714,19.857142857142858,19.428571428571427,32,,,7ff76c4c9d4a4dc8,1.5664335664335665,1.5342465753424657,2.731707317073171,4.977777777777778,4.977777777777778,16.059915820156384
,MensTShirt,,,AndroidApp,,0-299,wait_refund,8298.0,,,5.428571428571429,10.714285714285714,19.857142857142858,19.428571428571427,32,,,7ff76c4c9d4a4dc8,1.5664335664335665,1.5342465753424657,2.731707317073171,4.977777777777778,4.977777777777778,16.059915820156384
,MensRaincoat,,,AndroidApp,,299-750,wait_refund,19943.0,,,3.6666666666666665,12.857142857142858,26.142857142857142,22.857142857142858,32,,,6271ce3b971b4b18,1.341317365269461,1.1789473684210527,2.3092783505154637,6.857142857142858,6.857142857142858,16.03224853293181
>700,AirCooler,,,,,>2000,wait_refund,158854.0,,Bihar,9.428571428571429,6.285714285714286,5.428571428571429,12.285714285714286,20,,,,1.5053763440860215,3.111111111111111,2.7450980392156863,1.917808219178082,3.111111111111111,16.021118360438887
350-700,MensRaincoat,0.0,COD,,,299-750,,23924.0,,,10.428571428571429,13.714285714285714,31.0,43.57142857142857,52,,,,1.1666666666666667,1.625,3.533980582524272,4.55,4.55,16.017637540453077
180-350,MensRaincoat,,COD,,,,,20842.0,,,7.142857142857143,9.571428571428571,25.428571428571427,34.57142857142857,39,,SELF_SERVE,,1.0963855421686748,1.4756756756756757,3.6891891891891895,4.7894736842105265,4.7894736842105265,16.01557267476735
,AirCooler,,,,,>2000,,142902.0,,Bihar,8.0,8.428571428571429,4.0,10.428571428571429,18,DEFECTIVE_PRODUCT,SELF_SERVE,,1.575,3.6,1.909090909090909,2.0,3.6,16.001136363636363
<30,Book,,COD,,,0-299,,4149.0,,,9.0,10.0,19.285714285714285,17.428571428571427,34,QUALITY_ISSUE,,,1.8449612403100777,1.676056338028169,3.090909090909091,3.4,3.4,16.000879413195168
350-700,,0.0,,,,0-299,,9826.0,,,5.714285714285714,8.428571428571429,20.142857142857142,29.428571428571427,33,,,fxaof1uvfnmyn19n,1.0845070422535212,1.5608108108108107,3.5,4.914893617021277,4.914893617021277,15.997782844276703
350-700,,,,,,0-299,,9826.0,,,5.714285714285714,8.428571428571429,20.142857142857142,29.428571428571427,33,,,fxaof1uvfnmyn19n,1.0845070422535212,1.5608108108108107,3.5,4.914893617021277,4.914893617021277,15.997782844276703
,,0.0,,AndroidApp,,299-750,,33806.0,,,19.857142857142858,22.571428571428573,40.857142857142854,50.714285714285715,77,,SELF_SERVE,bd049d2ac3594224,1.488950276243094,1.8395904436860069,3.2666666666666666,3.691780821917808,3.691780821917808,15.993337399897557
,,,,AndroidApp,,299-750,,33806.0,,,19.857142857142858,22.571428571428573,40.857142857142854,50.714285714285715,77,,SELF_SERVE,bd049d2ac3594224,1.488950276243094,1.8395904436860069,3.2666666666666666,3.691780821917808,3.691780821917808,15.993337399897557
,WomenCasualShoe,1.0,Prepaid,,back_to_source,299-750,,19492.0,,,11.428571428571429,7.857142857142857,62.57142857142857,41.57142857142857,47,,,,1.104026845637584,0.7393258426966293,5.306451612903225,3.781609195402299,5.306451612903225,15.980005414244355
,WomenCasualShoe,,,,back_to_source,299-750,,19492.0,,,11.428571428571429,7.857142857142857,62.57142857142857,41.57142857142857,47,,,d591418b408940a0,1.104026845637584,0.7393258426966293,5.306451612903225,3.781609195402299,5.306451612903225,15.980005414244355
,WomenCasualShoe,,Prepaid,,back_to_source,299-750,,19492.0,,,11.428571428571429,7.857142857142857,62.57142857142857,41.57142857142857,47,,,d591418b408940a0,1.104026845637584,0.7393258426966293,5.306451612903225,3.781609195402299,5.306451612903225,15.980005414244355
,WomenCasualShoe,1.0,,,back_to_source,299-750,,19492.0,,,11.428571428571429,7.857142857142857,62.57142857142857,41.57142857142857,47,,,d591418b408940a0,1.104026845637584,0.7393258426966293,5.306451612903225,3.781609195402299,5.306451612903225,15.980005414244355
,WomenCasualShoe,1.0,,,back_to_source,299-750,,19492.0,,,11.428571428571429,7.857142857142857,62.57142857142857,41.57142857142857,47,,,,1.104026845637584,0.7393258426966293,5.306451612903225,3.781609195402299,5.306451612903225,15.980005414244355
,WomenDress,0.0,,,,299-750,wait_refund,18459.0,,,6.428571428571429,12.285714285714286,16.714285714285715,17.0,32,,,2ueuxm51ba5m4dcb,1.7777777777777777,1.8064516129032258,2.4086021505376345,4.3076923076923075,4.3076923076923075,15.977943203749657
,WomenDress,,,,,299-750,wait_refund,18459.0,,,6.428571428571429,12.285714285714286,16.714285714285715,17.0,32,,,2ueuxm51ba5m4dcb,1.7777777777777777,1.8064516129032258,2.4086021505376345,4.3076923076923075,4.3076923076923075,15.977943203749657
>700,WomenCasualShoe,,,,,299-750,,25755.0,,,11.571428571428571,10.571428571428571,69.71428571428571,46.142857142857146,55,SIZE_FIT_ISSUES,,d591418b408940a0,1.1666666666666665,0.7777777777777778,4.753086419753086,4.375,4.753086419753086,15.976851851851851
>700,WomenCasualShoe,1.0,,,,299-750,,25755.0,,,11.571428571428571,10.571428571428571,69.71428571428571,46.142857142857146,55,SIZE_FIT_ISSUES,,,1.1666666666666665,0.7777777777777778,4.753086419753086,4.375,4.753086419753086,15.976851851851851
350-700,MensRaincoat,,,,,,wait_refund,38226.0,,,15.285714285714286,19.428571428571427,44.57142857142857,61.285714285714285,73,,,,1.1720183486238531,1.6018808777429467,3.5734265734265738,4.482456140350878,4.482456140350878,15.976403627536264
,MenSportShoe,,,AndroidApp,,,,53869.0,,,12.142857142857142,6.571428571428571,15.285714285714286,20.142857142857142,31,SIZE_FIT_ISSUES,,c3edcf5d6b13463f,1.4662162162162162,1.9035087719298247,4.09433962264151,2.358695652173913,4.09433962264151,15.972763170536368
,MenSportShoe,0.0,,AndroidApp,,,,53869.0,,,12.142857142857142,6.571428571428571,15.285714285714286,20.142857142857142,31,SIZE_FIT_ISSUES,,c3edcf5d6b13463f,1.4662162162162162,1.9035087719298247,4.09433962264151,2.358695652173913,4.09433962264151,15.972763170536368
>700,MensRaincoat,0.0,,,,,,28005.0,,Maharashtra,4.4,13.571428571428571,71.85714285714286,62.57142857142857,45,,,,0.7078651685393259,0.6176470588235293,3.088235294117647,8.333333333333332,8.333333333333332,15.970643313505176
>700,MensRaincoat,0.0,,,,,wait_refund,57084.0,,,17.142857142857142,32.714285714285715,90.57142857142857,93.71428571428571,108,SIZE_FIT_ISSUES,,,1.1402714932126699,1.1794071762870515,3.2033898305084745,5.952755905511811,5.952755905511811,15.9673337368803
180-350,MensRaincoat,,COD,,,299-750,,15557.0,,,6.428571428571429,7.714285714285714,22.428571428571427,31.285714285714285,34,,,,1.0530973451327434,1.4512195121951221,3.9016393442622945,4.576923076923077,4.576923076923077,15.96456448053862
30-90,Handset,,,,,>2000,,106291.0,,,4.0,2.5714285714285716,1.7142857142857142,5.0,9,MISSING_ITEM,,bd91df39671142ca,1.5,3.31578947368421,2.52,1.8,3.31578947368421,15.961578947368423
